english	translation	category	sub_category	source
Harvest some Watermelon from the Allotment patch on Harmony Island.	从和谐岛的农田种植地收获一些西瓜。	manual	ai_cache	ai_cache_20260619
Have Sedridor teleport you to the Essence Mine.	让塞德里多把你传送到精华矿场。	manual	ai_cache	ai_cache_20260619
Have the Apothecary in Varrock make you a strength potion.	去维洛克城的药剂师那里做一瓶力量药水。	manual	ai_cache	ai_cache_20260619
Have the Mage of Zamorak teleport you to the Abyss.	让扎莫拉克法师把你传送到深渊。	manual	ai_cache	ai_cache_20260619
Have the Seers' estate agent decorate your house with Fancy Stone.	让先知地产经纪人用华丽石头装饰你的房子。	manual	ai_cache	ai_cache_20260619
Have the Varrock estate agent decorate your house with Fancy Stone.	让维洛克城地产经纪人用华丽石头装饰你的房子。	manual	ai_cache	ai_cache_20260619
I'd like to talk to you, Tough Schitt!	我想和你谈谈，硬汉·希特！	manual	ai_cache	ai_cache_20260619
Jump over the strange floor in Taverley dungeon.	跳过塔韦利地牢中的奇怪地板。	manual	ai_cache	ai_cache_20260619
Kill a Banshee in the Slayer Tower.	在杀戮者之塔杀死一只女妖。	manual	ai_cache	ai_cache_20260619
Kill a Bloodveld in the Wilderness Godwars Dungeon.	在荒野神战地牢杀死一个血魔。	manual	ai_cache	ai_cache_20260619
Kill a Cave Horror.	击杀一只洞穴恐怪。	manual	ai_cache	ai_cache_20260619
Kill a Fever Spider on Braindeath Island.	在脑死亡岛杀死一只热病蜘蛛。	manual	ai_cache	ai_cache_20260619
Kill a Fire Giant inside Baxtorian Waterfall.	在巴克斯托里安瀑布内击杀一只火焰巨人。	manual	ai_cache	ai_cache_20260619
Kill a Hydra in the Karuulm Slayer Dungeon.	在卡鲁尔姆杀戮者地牢击杀一只九头蛇。	manual	ai_cache	ai_cache_20260619
Kill a Mogre at Mudskipper Point.	在弹涂鱼角击杀一只莫格雷食人魔。	manual	ai_cache	ai_cache_20260619
Kill a Skeletal Wyvern in the Asgarnia Ice Dungeon.	在阿斯加尼亚冰原地牢击杀一只骷髅飞龙。	manual	ai_cache	ai_cache_20260619
Kill a Spiritual warrior in the Wilderness Godwars Dungeon.	在荒野神战地牢杀死一名幽魂战士。	manual	ai_cache	ai_cache_20260619
Kill a Terror Dog.	杀死一只恐怖犬。	manual	ai_cache	ai_cache_20260619
Kill a Wyrm in the Karuulm Slayer Dungeon.	击杀卡鲁尔姆杀戮者地牢中的蛇龙	manual	ai_cache	ai_cache_20260619
Kill a werewolf in its human form using the Wolfbane Dagger.	用狼祸匕首杀死一只人类形态的狼人。	manual	ai_cache	ai_cache_20260619
Kill an Abyssal demon in the Slayer Tower.	在杀戮者之塔击杀一只深渊恶魔。	manual	ai_cache	ai_cache_20260619
Kill the Blue Dragon under the Heroes' Guild.	击杀英雄公会下的蓝龙	manual	ai_cache	ai_cache_20260619
Kill the generals of Armadyl, Bandos, Saradomin and Zamorak in the God Wars Dungeon.	在神战地牢中击杀阿玛杜尔、班多斯、萨拉多明和扎莫拉克的将军。	manual	ai_cache	ai_cache_20260619
Light a Bullseye lantern at the Chemist's in Rimmington.	在里明顿村的化学家那里点亮聚光灯笼。	manual	ai_cache	ai_cache_20260619
Light your mining helmet in the Lumbridge castle basement.	在仑桥镇城堡地下室点燃你的采矿头盔。	manual	ai_cache	ai_cache_20260619
Loot the Barrows chest while wearing any complete barrows set.	穿着任何完整的巴罗斯套装时打开巴罗斯宝箱。	manual	ai_cache	ai_cache_20260619
Make a Waka Canoe near Edgeville.	在边陲镇附近制作瓦卡独木舟。	manual	ai_cache	ai_cache_20260619
Make a batch of steel cannonballs at the Port Phasmatys furnace.	在法斯提斯港熔炉制作一批钢制炮弹。	manual	ai_cache	ai_cache_20260619
Mine 5 Adamantite ores on Jatizso.	在贾提兹索岛开采5块精金矿石。	manual	ai_cache	ai_cache_20260619
Mine some Gold ore at the Crafting Guild.	在制作公会开采一些金矿石。	manual	ai_cache	ai_cache_20260619
Mine some Iron at the Mount Karuulm mine.	在卡鲁尔姆山矿场开采一些铁矿石。	manual	ai_cache	ai_cache_20260619
Mine some Iron ore at the Al Kharid mine.	去阿尔卡里德城矿场开采一些铁矿石。	manual	ai_cache	ai_cache_20260619
Mine some Iron ore in the Wilderness.	在荒野开采一些铁矿石。	manual	ai_cache	ai_cache_20260619
Mine some Lovakite.	去开采一些洛瓦凯特矿石。	manual	ai_cache	ai_cache_20260619
Mine some Mithril ore in the Abandoned Mine.	在废弃矿场开采一些秘银矿石。	manual	ai_cache	ai_cache_20260619
Mine some Mithril ore in the wilderness.	在荒野开采一些秘银矿石。	manual	ai_cache	ai_cache_20260619
Mine some Volcanic sulphur.	开采一些火山硫磺。	manual	ai_cache	ai_cache_20260619
Mine some coal in Rellekka.	在雷勒卡城开采一些煤。	manual	ai_cache	ai_cache_20260619
Mine some coal near the coal trucks.	在煤车附近开采一些煤炭。	manual	ai_cache	ai_cache_20260619
Mine some gold from the rocks on the north-west peninsula of Karamja.	从卡拉姆詹岛西北半岛的岩石中开采一些金矿石。	manual	ai_cache	ai_cache_20260619
Mix a Saradomin brew in Falador east bank.	在法拉多城东银行混合萨拉多明灵药。	manual	ai_cache	ai_cache_20260619
Mix a super defence potion in the Fremennik province.	在费明尼克省混合超级防御药水。	manual	ai_cache	ai_cache_20260619
Obtain some Bark from a Hollow tree.	从空心树上获取一些树皮。	manual	ai_cache	ai_cache_20260619
Obtain the Blast Furnace Foreman's permission to use the Blast Furnace for free.	获得熔炉工允许免费使用熔炉的许可。	manual	ai_cache	ai_cache_20260619
Perform a skillcape or quest cape emote at the top of Falador Castle.	在法拉多城堡顶部执行技能斗篷或任务斗篷表情动作。	manual	ai_cache	ai_cache_20260619
Perform the Quest cape emote in the Wise Old Man's house.	在老智者家中执行任务斗篷表情动作。	manual	ai_cache	ai_cache_20260619
Pick 5 bananas from the plantation located east of the volcano.	从火山东边的种植园里摘5根香蕉。	manual	ai_cache	ai_cache_20260619
Pick a White tree fruit.	采摘白树果实。	manual	ai_cache	ai_cache_20260619
Pick some Belladonna from the farming patch at Draynor Manor.	从德雷诺庄园的种植地里摘些颠茄。	manual	ai_cache	ai_cache_20260619
Pick some Dwarf weed from the herb patch at Catherby.	从凯瑟比镇的草药种植地采摘一些矮人草。	manual	ai_cache	ai_cache_20260619
Pick some Limpwurt root from the farming patch in Catherby.	从凯瑟比镇的种植地里采些软木草根。	manual	ai_cache	ai_cache_20260619
Pickpocket Martin the Master Gardener.	扒窃园艺大师马丁。	manual	ai_cache	ai_cache_20260619
Pickpocket a Falador guard.	扒窃一个法拉多守卫。	manual	ai_cache	ai_cache_20260619
Pickpocket the master farmer north of Ardougne.	在阿多尼城北部扒窃农业大师。	manual	ai_cache	ai_cache_20260619
Place a Scarecrow in the Morytania flower patch.	在莫利塔尼亚花卉种植地放置稻草人。	manual	ai_cache	ai_cache_20260619
Plant some Jute seeds in the patch north of McGrubor's Wood.	在麦格鲁伯森林北边的种植地种些黄麻种子。	manual	ai_cache	ai_cache_20260619
Plant some Logavano seeds at the Tithe Farm.	在什一税农场种些洛加瓦诺种子。	manual	ai_cache	ai_cache_20260619
Pray at the Altar of Guthix in Taverley whilst wearing full	穿着全套 Guthix 装甲在塔韦利村的古斯祭坛祈祷	manual	ai_cache	ai_cache_20260619
Pray at the Altar of Guthix in Taverley whilst wearing full Initiate.	穿着完整的入教者服装在塔韦利村的古斯祭坛祈祷。	manual	ai_cache	ai_cache_20260619
Pray at the altar in Varrock palace with Smite active.	在维洛克城宫殿的祭坛前祈祷，激活惩戒效果。	manual	ai_cache	ai_cache_20260619
Purchase a White 2h Sword from Sir Vyvin.	从维文爵士处购买白骑士双手剑。	manual	ai_cache	ai_cache_20260619
Purchase an upgraded device from Ava.	从艾娃那里购买升级后的装置。	manual	ai_cache	ai_cache_20260619
Purchase and equip a granite body from Barbarian Assault.	购买并装备来自野蛮人突袭的花岗岩胸甲。	manual	ai_cache	ai_cache_20260619
Purchase some Barrows gloves from the Lumbridge bank chest.	从仑桥镇银行箱购买一些巴罗斯手套。	manual	ai_cache	ai_cache_20260619
Read the Blackboard at Barbarian Assault after reaching level 5 in every role.	在野蛮人突袭达到每种角色等级5级后，阅读黑板。	manual	ai_cache	ai_cache_20260619
Recharge your prayer at the Emir's Arena with Smite activated.	在埃米尔竞技场激活惩戒时恢复祈祷值。	manual	ai_cache	ai_cache_20260619
Recharge your prayer in the Port Sarim church while wearing full Proselyte.	穿着完整的皈依者套装在沙林港教堂恢复祈祷值。	manual	ai_cache	ai_cache_20260619
Repair a Piscarilius crane.	修理皮斯卡里琉斯起重机	manual	ai_cache	ai_cache_20260619
Restore your prayer points at the nature altar.	在自然祭坛恢复你的祈祷值。	manual	ai_cache	ai_cache_20260619
Shilo Village or Jungle Potion	希洛村或丛林药水	manual	ai_cache	ai_cache_20260619
Slay a Brine rat.	杀死一只盐水鼠。	manual	ai_cache	ai_cache_20260619
Slay a Cave bug beneath Lumbridge Swamp.	在仑桥镇沼泽下方杀死一只洞穴虫。	manual	ai_cache	ai_cache_20260619
Slay a spiritual mage inside the wilderness Godwars Dungeon.	在荒野神战地牢内击杀一名幽魂法师。	manual	ai_cache	ai_cache_20260619
Smith a Rune Hasta at Otto's Grotto.	在奥托洞穴锻造符文刺矛。	manual	ai_cache	ai_cache_20260619
Smith an Adamant platebody down Draynor sewer.	在德雷诺下水道锻造一件精金胸甲。	manual	ai_cache	ai_cache_20260619
Smith an Adamant scimitar in the Resource Area.	在资源区锻造一把精金弯刀。	manual	ai_cache	ai_cache_20260619
Speak to Orlando Smith when you have achieved 153 Kudos.	当你达到153点声望时，去和奥兰多.史密斯谈谈。	manual	ai_cache	ai_cache_20260619
Squeeze past the jutting wall on your way to the cosmic altar.	在前往宇宙祭坛的路上，挤过突出的墙壁。	manual	ai_cache	ai_cache_20260619
Squeeze through the crevice in the Dwarven mines.	挤过矮人矿井中的裂缝。	manual	ai_cache	ai_cache_20260619
Squeeze through the obstacle pipe in Edgeville dungeon.	挤过边陲镇地牢的障碍管道。	manual	ai_cache	ai_cache_20260619
Steal a cake from the Ardougne market stalls.	从阿多尼城市场摊位偷一块蛋糕。	manual	ai_cache	ai_cache_20260619
Steal from a Hosidius Food Stall.	从霍西迪乌斯城食品摊位偷窃。	manual	ai_cache	ai_cache_20260619
Steal from the Rellekka Fish stalls.	从雷勒卡鱼摊位偷窃。	manual	ai_cache	ai_cache_20260619
Steal from the Rogues' chest.	从盗贼的宝箱中偷窃。	manual	ai_cache	ai_cache_20260619
Steal from the chest in Hemenster.	从赫门斯特的宝箱里偷窃。	manual	ai_cache	ai_cache_20260619
String a Maple shortbow in Seers' Village bank.	在先知村银行存入枫木短弓。	manual	ai_cache	ai_cache_20260619
Subdue the Wintertodt.	击败冬将军	manual	ai_cache	ai_cache_20260619
Take the agility shortcut from Trollheim into the Wilderness.	从巨魔之乡进入荒野时，走敏捷捷径。	manual	ai_cache	ai_cache_20260619
Take the train from Dorgesh-Kaan to Keldagrim.	乘坐火车从多吉需坎城前往凯尔达格林城。	manual	ai_cache	ai_cache_20260619
Talk to me, Tough Schitt!	跟我说话，硬汉斯奇特！	manual	ai_cache	ai_cache_20260619
Telegrab some Wine of Zamorak at the Chaos Temple by the Wilderness.	去荒野附近的混沌神殿用传送抓取一些扎莫拉克之酒。	manual	ai_cache	ai_cache_20260619
Teleport to Camelot.	传送至卡美洛城堡。	manual	ai_cache	ai_cache_20260619
Teleport to Catherby.	传送至凯瑟比镇。	manual	ai_cache	ai_cache_20260619
Teleport to Falador.	传送至法拉多城。	manual	ai_cache	ai_cache_20260619
Teleport to Ghorrock.	传送至格罗洛克聚落。	manual	ai_cache	ai_cache_20260619
Teleport to Paddewwa.	传送至帕德瓦。	manual	ai_cache	ai_cache_20260619
Teleport to Trollheim.	传送至巨魔之乡。	manual	ai_cache	ai_cache_20260619
Teleport to Waterbirth Island.	传送至水诞岛。	manual	ai_cache	ai_cache_20260619
Teleport to the digsite using a Digsite pendant.	使用考古挖掘场吊坠传送到挖掘遗址。	manual	ai_cache	ai_cache_20260619
Tough Schitt!	硬汉谢特！	manual	ai_cache	ai_cache_20260619
Tough Schitt? Are you there?	难缠的谢特？你在吗？	manual	ai_cache	ai_cache_20260619
Trade furs with the Fancy Dress Seller for a spottier cape and equip it.	用毛皮与服装店老板交易，换取斑点斗篷并装备它。	manual	ai_cache	ai_cache_20260619
Trap a horned graahk.	捕捉角刺格拉克	manual	ai_cache	ai_cache_20260619
Travel from Lumbridge to Edgeville on a Waka Canoe.	乘坐瓦卡独木舟从仑桥镇前往边陲镇。	manual	ai_cache	ai_cache_20260619
Travel to the Snowy Hunter Area via Eagle.	乘鹰前往雪猎者区域。	manual	ai_cache	ai_cache_20260619
Unlock the Crystal chest in Taverley Place a Scarecrow in the Falador farming patch.	解锁塔韦利广场的水晶箱和法拉多农业地里的稻草人。	manual	ai_cache	ai_cache_20260619
Use Kharedst's memoirs to teleport to all five cities in Great Kourend.	使用卡雷德斯的回忆录传送到大库兰德王国的五座城市。	manual	ai_cache	ai_cache_20260619
Use Lunar magic to make 20 mahogany planks at the Lumberyard.	在木材场使用月魔法制作20块红木板。	manual	ai_cache	ai_cache_20260619
Use Vigroy and Hajedy's cart service.	使用维格罗伊和哈杰迪的推车服务。	manual	ai_cache	ai_cache_20260619
Use an ectophial to return to Port Phasmatys.	使用灵瓶返回法斯提斯港。	manual	ai_cache	ai_cache_20260619
Use the boulder leap in the Arceuus essence mine.	使用阿西乌斯精华矿中的巨石跳跃。	manual	ai_cache	ai_cache_20260619
Use the gnome glider to travel to Karamja.	使用地精滑翔机前往卡拉姆詹岛。	manual	ai_cache	ai_cache_20260619
Use the grapple shortcut to get from the water obelisk to Catherby shore.	使用抓钩捷径从水中的方尖碑前往凯瑟比镇海岸。	manual	ai_cache	ai_cache_20260619
Use the rope swing to travel to the small island north-west of Karamja, where the moss giants are.	使用绳索秋千前往卡拉姆詹岛西北的小岛，那里有苔藓巨人。	manual	ai_cache	ai_cache_20260619
Use the shortcut to get to the bridge over the Salve.	使用捷径到达萨尔维河上的桥。	manual	ai_cache	ai_cache_20260619
Use the spirit tree north of Varrock.	使用维洛克城北边的灵魂树。	manual	ai_cache	ai_cache_20260619
Visit the Isle of Crandor via the dungeon below the volcano.	通过火山下方的地牢前往克兰多岛。	manual	ai_cache	ai_cache_20260619
Visit the Port Sarim Rat Pits.	前往沙林港鼠坑。	manual	ai_cache	ai_cache_20260619
Chop and burn some Willow logs in Taverley Craft a fruit basket on the Falador Farm loom.	砍伐并焚烧一些柳木原木，在塔韦利村制作一个水果篮，在法拉多农场织布机上。	manual	ai_cache	ai_cache_20260619
Desert Tasks	沙漠任务	manual	ai_cache	ai_cache_20260619
Falador Area Tasks	法拉多城区域任务	manual	ai_cache	ai_cache_20260619
Fremennik Tasks	费明尼克任务	manual	ai_cache	ai_cache_20260619
Greetings, Master <osrscn-name-0>!	你好，主人<osrscn-name-0>！	manual	ai_cache	ai_cache_20260619
Kandarin Tasks	坎达林王国任务	manual	ai_cache	ai_cache_20260619
Karamja Area Tasks	卡拉姆詹岛区域任务	manual	ai_cache	ai_cache_20260619
Kourend & Kebos Tasks	库兰德王国与凯博斯区域任务	manual	ai_cache	ai_cache_20260619
Lumbridge & Draynor Tasks	仑桥镇与德雷诺村区域任务	manual	ai_cache	ai_cache_20260619
